Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,Distance_km
nqml434035744,39.0,5.0,21.173493,72.801953,21.193493,72.821953,2022-03-13,10:10:00,10:15:00,Sunny,Low ,scooter ,Metropolitian ,16.0,Grocery,3.035926030506786
dezm039575546,38.0,4.7,23.214459,77.434976,23.264459,77.484976,2022-02-17,20:30:00,20:35:00,Windy,Jam ,scooter ,Metropolitian ,33.0,Grocery,7.5396647217741135
eufb161594133,36.0,5.0,12.979096,77.640625,13.029096,77.690625,2022-03-28,18:45:00,19:00:00,Fog,Medium ,motorcycle ,Urban ,34.0,Grocery,7.747203927047174
sdpq875991865,30.0,4.9,12.316967,76.603067,12.446967,76.733067,2022-03-02,23:55:00,00:00:00,Fog,Low ,motorcycle ,Metropolitian ,42.0,Grocery,20.166286848244525
itxh596247066,25.0,4.9,18.536718,73.830327,18.586718,73.880327,2022-03-26,20:55:00,21:05:00,Cloudy,Jam ,motorcycle ,Metropolitian ,26.0,Grocery,7.647789157646795
aakd221790790,39.0,4.1,22.311358,73.164798,22.371358,73.224798,2022-03-19,17:55:00,18:10:00,Stormy,Medium ,motorcycle ,Metropolitian ,34.0,Grocery,9.07447898190687
oiql823756089,24.0,4.6,22.722634,75.886959,22.812634,75.976959,2022-03-12,21:15:00,21:25:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,19.0,Grocery,13.592749450062879
crpu527428729,37.0,4.7,21.149834,72.778666,21.189834,72.818666,2022-03-11,14:20:00,14:35:00,Sunny,High ,scooter ,Metropolitian ,24.0,Grocery,6.072107699343518
ebaz726513747,24.0,4.9,22.753839,75.897429,22.823839,75.967429,2022-03-08,17:45:00,18:00:00,Windy,Medium ,motorcycle ,Metropolitian ,23.0,Grocery,10.571398631736798
sbak910146532,36.0,4.6,12.284747,76.625861,12.294747,76.635861,2022-03-28,11:40:00,11:50:00,Sandstorms,High ,motorcycle ,Metropolitian ,30.0,Grocery,1.5515143959791693
wbig340392725,33.0,4.9,22.32,73.17,22.37,73.22,2022-03-13,21:45:00,21:55:00,Sunny,Jam ,van,Metropolitian ,22.0,Grocery,7.56197659193788
qzxk746001255,31.0,3.8,22.32,73.17,22.4,73.25,2022-03-08,19:25:00,19:40:00,Sunny,Jam ,motorcycle ,Metropolitian ,33.0,Grocery,12.098573372267708
pzmf155158384,23.0,5.0,17.45971,78.368855,17.48971,78.398855,2022-03-07,21:50:00,22:05:00,Cloudy,Jam ,motorcycle ,Urban ,24.0,Grocery,4.601874452778276
unhj546078430,24.0,4.8,11.022477,76.995667,11.092477,77.065667,2022-03-27,18:30:00,18:45:00,Cloudy,Medium ,scooter ,Metropolitian ,33.0,Grocery,10.883781468541267
sxfu079578771,29.0,4.6,22.311844,73.165081,22.421844,73.275081,2022-04-02,17:40:00,17:45:00,Windy,Medium ,motorcycle ,Metropolitian ,17.0,Grocery,16.63516797493241
awyq997290122,24.0,4.6,19.221315,72.862381,19.251315,72.892381,2022-03-21,21:30:00,21:35:00,Fog,Jam ,motorcycle ,Metropolitian ,24.0,Grocery,4.580117184533858
lwri975765841,22.0,4.7,22.732225,75.874765,22.822225,75.964765,2022-03-04,17:35:00,17:45:00,Fog,Medium ,scooter ,Metropolitian ,35.0,Grocery,13.592319121658754
uoxz054311014,30.0,4.1,18.51421,73.838429,18.62421,73.948429,2022-03-18,21:50:00,22:00:00,Sunny,Jam ,motorcycle ,Metropolitian ,34.0,Grocery,16.82479191121949
nkws225019657,30.0,4.3,0.0,0.0,0.13,0.13,2022-03-20,19:25:00,19:35:00,Stormy,Jam ,motorcycle ,Metropolitian ,35.0,Grocery,20.397442775188328
tgcx388344598,36.0,4.7,26.481547,80.299775,26.561547,80.379775,2022-02-14,17:50:00,18:05:00,Windy,Medium ,scooter ,Metropolitian ,25.0,Grocery,11.922460443940082
wujl007539135,38.0,4.8,25.454697,81.834492,25.564697,81.944492,2022-02-16,21:35:00,21:40:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,25.0,Grocery,16.455401178558933
qitv127853818,28.0,4.8,12.321214,76.621094,12.351214,76.651094,2022-03-05,18:40:00,18:55:00,Sandstorms,Medium ,scooter ,Metropolitian ,25.0,Grocery,4.6541487717479715
ovyp484874964,39.0,4.7,13.026279,80.174568,13.066279,80.214568,2022-03-30,16:25:00,16:35:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,34.0,Grocery,6.197259363285881
scng967310794,34.0,5.0,11.02091,76.940432,11.07091,76.990432,2022-03-01,20:30:00,20:40:00,Cloudy,Jam ,van,Metropolitian ,33.0,Grocery,7.774277168534271
scxx762798782,38.0,4.6,21.160522,72.771477,21.180522,72.791477,2022-03-13,12:00:00,12:10:00,Stormy,High ,motorcycle ,Metropolitian ,45.0,Grocery,3.036047445255293
xrov958475188,20.0,4.7,22.727021,75.884167,22.857021,76.014167,2022-04-06,18:35:00,18:40:00,Stormy,Medium ,motorcycle ,Metropolitian ,23.0,Grocery,19.632388800581232
ithk995019304,37.0,4.6,26.902908,75.792934,26.942908,75.832934,2022-03-30,13:55:00,14:00:00,Cloudy,High ,scooter ,Metropolitian ,38.0,Grocery,5.952089618361531
vdke816445233,33.0,4.5,17.433809,78.386744,17.543809,78.496744,2022-03-31,18:35:00,18:50:00,Stormy,Medium ,van,Metropolitian ,24.0,Grocery,16.872927418719993
aruj953047979,23.0,4.6,13.02978,80.208812,13.07978,80.258812,2022-03-15,17:15:00,17:30:00,Cloudy,Medium ,motorcycle ,Metropolitian ,25.0,Grocery,7.746447000058103
qrdb723853117,35.0,4.9,26.88842,75.800689,26.89842,75.810689,2022-03-17,08:15:00,08:20:00,Fog,Low ,motorcycle ,Metropolitian ,28.0,Grocery,1.4881912567305338
kyzq339833948,21.0,4.7,18.994049,72.825203,19.084049,72.915203,2022-03-10,00:00:00,00:15:00,Fog,Low ,motorcycle ,Metropolitian ,27.0,Grocery,13.747942635381355
hyrv516368218,30.0,4.6,17.424114,78.347554,17.464114,78.387554,2022-03-01,14:20:00,14:35:00,Cloudy,High ,scooter ,Metropolitian ,26.0,Grocery,6.136313894528232
qfli352870574,36.0,4.7,17.41233,78.449654,17.48233,78.519654,2022-03-10,20:25:00,20:35:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,34.0,Grocery,10.738460547225039
fnfm312440369,24.0,5.0,21.15276,72.778059,21.21276,72.838059,2022-03-01,20:55:00,21:05:00,Fog,Jam ,motorcycle ,Metropolitian ,26.0,Grocery,9.107798410221408
rngp169388035,35.0,4.2,30.893081,75.821495,30.973081,75.901495,2022-02-14,18:30:00,18:40:00,Cloudy,Medium ,motorcycle ,Metropolitian ,31.0,Grocery,11.709982003931618
vahw418861866,23.0,4.0,26.913483,75.803139,26.923483,75.813139,2022-03-17,08:40:00,08:55:00,Sandstorms,Low ,motorcycle ,Urban ,22.0,Grocery,1.4880477731579838
ogux402444927,28.0,5.0,26.849596,75.800512,26.899596,75.850512,2022-03-11,21:00:00,21:10:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,26.0,Grocery,7.441494565146904
nlxa239507192,27.0,4.8,23.211529,77.419399,23.301529,77.509399,2022-02-16,21:35:00,21:45:00,Fog,Jam ,motorcycle ,Other,30.0,Grocery,13.570616188383363
eppw221715404,28.0,4.8,17.438263,78.397865,17.568263,78.527865,2022-03-20,17:30:00,17:45:00,Windy,Medium ,motorcycle ,Metropolitian ,24.0,Grocery,19.939991178012797
ouje518434515,27.0,4.6,13.091809,80.219104,13.201809,80.329104,2022-04-02,18:10:00,18:25:00,Stormy,Medium ,motorcycle ,Urban ,35.0,Grocery,17.039142713154785
yedp219932209,32.0,4.5,13.02978,80.208812,13.07978,80.258812,2022-03-07,21:30:00,21:45:00,Sunny,Jam ,motorcycle ,Urban ,20.0,Grocery,7.746447000058103
ryya833292923,20.0,4.3,27.160832,78.011608,27.170832,78.021608,2022-02-13,08:30:00,08:45:00,Stormy,Low ,motorcycle ,Metropolitian ,20.0,Grocery,1.4866260322660036
barl971032122,32.0,4.1,12.981615,80.231598,13.091615,80.341598,2022-03-04,19:10:00,19:15:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,38.0,Grocery,17.042779720771566
zyei435272204,29.0,4.9,9.979363,76.285001,10.019363,76.325001,2022-02-15,14:30:00,14:35:00,Fog,High ,motorcycle ,Urban ,21.0,Grocery,6.229595583084196
lubn866837367,25.0,4.1,26.90519,75.810753,26.93519,75.840753,2022-03-26,21:55:00,22:10:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,34.0,Grocery,4.464113950945344
igyp372514587,28.0,4.5,21.15276,72.778059,21.18276,72.808059,2022-03-03,22:35:00,22:40:00,Sandstorms,Low ,van,Urban ,13.0,Grocery,4.554109914568528
tmxd519767969,30.0,4.4,23.416792,85.316842,23.486792,85.386842,2022-03-25,21:20:00,21:30:00,Windy,Jam ,motorcycle ,Urban ,42.0,Grocery,10.54796136573478
swew052583453,20.0,5.0,11.008638,76.984311,11.098638,77.074311,2022-03-20,17:45:00,17:50:00,Windy,Medium ,motorcycle ,Metropolitian ,29.0,Grocery,13.993521097863649
fujv395849782,35.0,4.8,30.328174,78.049117,30.408174,78.129117,2022-02-16,19:20:00,19:30:00,Fog,Jam ,motorcycle ,Metropolitian ,40.0,Grocery,11.738554275546878
gdye340166611,28.0,4.9,11.02091,76.940432,11.15091,77.070432,2022-03-18,22:55:00,23:05:00,Fog,Low ,motorcycle ,Metropolitian ,23.0,Grocery,20.211791494903654
rpkc295547548,26.0,4.9,17.458998,78.500366,17.488998,78.530366,2022-03-15,19:00:00,19:15:00,Cloudy,Medium ,motorcycle ,Metropolitian ,16.0,Grocery,4.601882860108752
gfky658688172,38.0,4.9,25.450329,81.834279,25.500329,81.884279,2022-02-17,21:50:00,22:05:00,Fog,Jam ,motorcycle ,Metropolitian ,31.0,Grocery,7.480670392989131
ebve038378856,23.0,4.7,12.972793,80.249982,13.032793,80.309982,2022-03-01,19:20:00,19:30:00,Fog,Jam ,scooter ,Metropolitian ,23.0,Grocery,9.296667943581303
jbca225311265,33.0,5.0,12.986047,80.218114,13.046047,80.278114,2022-03-28,21:25:00,21:30:00,Stormy,Jam ,van,Metropolitian ,28.0,Grocery,9.296430766542302
bxto312891653,23.0,5.0,23.374878,85.335739,23.384878,85.345739,2022-03-13,10:45:00,10:50:00,Stormy,Low ,motorcycle ,Urban ,17.0,Grocery,1.507218847377163
qfdp615307771,33.0,4.0,12.325461,76.632278,12.375461,76.682278,2022-04-03,19:15:00,19:30:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,31.0,Grocery,7.756712515848981
ocaq223430805,28.0,5.0,17.426228,78.407495,17.466228,78.447495,2022-03-13,15:50:00,16:00:00,Fog,Medium ,scooter ,Urban ,17.0,Grocery,6.1362806627149435
vejz737254662,25.0,4.7,13.081878,80.248519,13.111878,80.278519,2022-03-03,21:30:00,21:40:00,Windy,Jam ,scooter ,Urban ,24.0,Grocery,4.64748974971679
tufv207051044,30.0,4.0,22.515082,88.36783,22.575082,88.42783,2022-02-11,17:10:00,17:25:00,Fog,Medium ,motorcycle ,Metropolitian ,33.0,Grocery,9.068461138783416
mksq013788859,20.0,4.6,22.651847,75.881991,22.731847,75.961991,2022-03-02,19:35:00,19:50:00,Sunny,Jam ,motorcycle ,Metropolitian ,16.0,Grocery,12.085461869670294
etad169605658,25.0,4.9,12.972161,77.596014,13.022161,77.646014,2022-04-05,18:20:00,18:30:00,Fog,Medium ,van,Metropolitian ,11.0,Grocery,7.747307276930582
atok450706888,22.0,4.9,21.175104,72.804342,21.225104,72.854342,2022-03-26,21:45:00,21:55:00,Fog,Jam ,scooter ,Metropolitian ,32.0,Grocery,7.589425972485111
npwp750364427,37.0,4.8,21.170096,72.789122,21.210096,72.829122,2022-03-07,14:40:00,14:45:00,Sunny,High ,scooter ,Metropolitian ,22.0,Grocery,6.0717283287486765
eybj999618707,30.0,4.6,18.536718,73.830327,18.596719,73.890327,2022-04-05,20:00:00,20:10:00,Windy,Jam ,scooter ,Metropolitian ,30.0,Grocery,9.177302192003586
onli571111614,29.0,5.0,10.994136,76.963303,11.014136,76.983303,2022-03-07,11:00:00,11:10:00,Sunny,Low ,motorcycle ,Metropolitian ,15.0,Grocery,3.1099233720447836
rbgt126545378,30.0,4.4,12.949934,77.699386,13.059934,77.809386,2022-03-31,19:15:00,19:20:00,Windy,Jam ,motorcycle ,Urban ,35.0,Grocery,17.04381994924314
kdkv968634322,25.0,5.0,12.337978,76.616792,12.357978,76.636792,2022-04-03,11:40:00,11:45:00,Stormy,High ,motorcycle ,Metropolitian ,29.0,Grocery,3.1026991431015514
lmkt673229384,26.0,4.5,19.875908,75.358888,19.985908,75.468888,2022-02-14,18:15:00,18:30:00,Fog,Medium ,scooter ,Metropolitian ,28.0,Grocery,16.760404645417054
ahkl973908246,35.0,4.1,19.22384,72.841347,19.31384,72.931347,2022-03-27,23:25:00,23:40:00,Fog,Low ,motorcycle ,Urban ,39.0,Grocery,13.739092156271752
sjzm753195134,27.0,4.9,22.310329,73.169083,22.440329,73.299083,2022-03-14,23:20:00,23:25:00,Stormy,Low ,motorcycle ,Metropolitian ,22.0,Grocery,19.659201515977536
ycww019194977,27.0,4.6,22.745049,75.892471,22.815049,75.962471,2022-03-27,23:50:00,23:55:00,Windy,Low ,motorcycle ,Metropolitian ,21.0,Grocery,10.571705517771939
ldgk878605824,36.0,4.0,18.994049,72.825203,19.124049,72.955203,2022-03-12,18:45:00,18:50:00,Cloudy,Medium ,motorcycle ,Metropolitian ,37.0,Grocery,19.85703068063584
rocp453264144,29.0,4.7,17.426228,78.407495,17.496228,78.477495,2022-04-04,20:20:00,20:25:00,Sunny,Jam ,motorcycle ,Urban ,10.0,Grocery,10.738078032534037
aqnu839767348,23.0,5.0,19.207222,72.972281,19.317222,73.082281,2022-03-23,22:50:00,22:55:00,Sandstorms,Low ,scooter ,Urban ,13.0,Grocery,16.79253633397502
pcns545620018,35.0,4.8,12.316967,76.603067,12.426967,76.713067,2022-03-16,22:45:00,23:00:00,Windy,Low ,motorcycle ,Urban ,21.0,Grocery,17.064094538257507
gpzd261820041,24.0,4.5,18.563934,73.915367,18.613934,73.965367,2022-03-30,18:20:00,18:25:00,Stormy,Medium ,motorcycle ,Metropolitian ,25.0,Grocery,7.647222763787985
ohuk643122582,39.0,4.0,11.016298,76.972076,11.126298,77.082076,2022-03-10,21:20:00,21:30:00,Sunny,Jam ,motorcycle ,Metropolitian ,42.0,Grocery,17.102696349876823
aeem309847683,35.0,4.5,23.374878,85.335739,23.384878,85.345739,2022-03-05,08:10:00,08:15:00,Cloudy,Low ,motorcycle ,Metropolitian ,17.0,Grocery,1.507218847377163
eamo992761731,26.0,4.1,22.311844,73.165081,22.321844,73.175081,2022-03-17,10:35:00,10:50:00,Windy,Low ,motorcycle ,Metropolitian ,29.0,Grocery,1.5125333715626577
ofjm616798230,26.0,4.3,12.337978,76.616792,12.447978,76.726792,2022-03-12,18:35:00,18:40:00,Fog,Medium ,van,Metropolitian ,33.0,Grocery,17.063437110679263
zksd720112225,36.0,4.1,12.337978,76.616792,12.417978,76.696792,2022-03-20,21:35:00,21:40:00,Cloudy,Jam ,van,Metropolitian ,43.0,Grocery,12.410114380262945
trwd920026931,32.0,4.6,26.766536,75.837333,26.816536,75.887333,2022-03-09,20:40:00,20:50:00,Windy,Jam ,van,Metropolitian ,28.0,Grocery,7.443866993367354
jhxl117807594,39.0,4.9,23.214294,77.435361,23.274294,77.495361,2022-02-11,20:40:00,20:55:00,Sunny,Jam ,motorcycle ,Metropolitian ,24.0,Grocery,9.047450396329806
spgs849458466,39.0,4.0,19.876219,75.346017,19.986219,75.456017,2022-02-16,21:00:00,21:05:00,Cloudy,Jam ,motorcycle ,Urban ,39.0,Grocery,16.76038947265776
nxka852359003,23.0,4.6,13.086438,80.220672,13.106438,80.240672,2022-04-05,09:50:00,10:05:00,Fog,Low ,scooter ,Metropolitian ,10.0,Grocery,3.0983291526648586
rwme593029829,24.0,5.0,13.026279,80.174568,13.056279,80.204568,2022-03-01,18:10:00,18:20:00,Sunny,Medium ,motorcycle ,Metropolitian ,16.0,Grocery,4.647989396386271
ulli785835550,21.0,4.4,19.120083,72.907385,19.170083,72.957385,2022-03-28,19:25:00,19:35:00,Windy,Jam ,motorcycle ,Metropolitian ,36.0,Grocery,7.635484045429887
ovpv306166377,35.0,4.8,21.175975,72.795503,21.255975,72.875503,2022-03-06,19:40:00,19:55:00,Fog,Jam ,motorcycle ,Metropolitian ,46.0,Grocery,12.142486110300185
vpts208424071,24.0,3.9,30.893384,75.821202,30.923384,75.851202,2022-02-17,21:15:00,21:25:00,Sunny,Jam ,motorcycle ,Metropolitian ,40.0,Grocery,4.3917149634347945
cwdd588331667,25.0,4.5,11.001753,76.986241,11.131753,77.116241,2022-04-04,23:45:00,00:00:00,Stormy,Low ,motorcycle ,Urban ,12.0,Grocery,20.21242765065459
eupr494962428,28.0,4.2,19.876428,75.364792,19.986428,75.474792,2022-02-16,17:35:00,17:40:00,Stormy,Medium ,motorcycle ,Metropolitian ,38.0,Grocery,16.760379276056298
jyao725748867,24.0,4.7,26.902328,75.794257,27.032328,75.924257,2022-03-27,21:40:00,21:50:00,Stormy,Jam ,motorcycle ,Other,33.0,Grocery,19.34097823426293
eysc169235735,37.0,3.7,19.120083,72.907385,19.200083,72.987385,2022-03-08,19:10:00,19:25:00,Sandstorms,Jam ,scooter ,Metropolitian ,33.0,Grocery,12.216260551419467
pvub576308637,20.0,5.0,12.949934,77.699386,12.969934,77.719386,2022-03-01,11:20:00,11:25:00,Sunny,High ,motorcycle ,Urban ,16.0,Grocery,3.099144510515509
rsre481936906,28.0,4.7,11.003669,76.976494,11.013669,76.986494,2022-03-21,10:25:00,10:40:00,Sunny,Low ,van,Urban ,17.0,Grocery,1.554950180979803
dvfb347934900,32.0,4.7,23.232357,77.429989,23.282357,77.479989,2022-02-11,17:50:00,17:55:00,Windy,Medium ,motorcycle ,Metropolitian ,30.0,Grocery,7.539210618774275
zaic549715207,29.0,4.7,11.001753,76.986241,11.061753,77.046241,2022-03-13,23:45:00,23:50:00,Sunny,Low ,motorcycle ,Metropolitian ,21.0,Grocery,9.329348795430038
pcyz175163778,23.0,4.7,15.49395,73.827423,15.54395,73.877423,2022-02-15,19:45:00,19:55:00,Sunny,Jam ,scooter ,Metropolitian ,12.0,Grocery,7.706280580867874
hker377504615,26.0,4.7,25.450377,81.834236,25.480377,81.864236,2022-02-13,18:35:00,18:45:00,Fog,Medium ,motorcycle ,Metropolitian ,29.0,Grocery,4.488565830478688
xjmz331945500,24.0,4.7,13.026286,80.275235,13.106286,80.355235,2022-03-25,22:50:00,22:55:00,Sandstorms,Low ,van,Metropolitian ,13.0,Grocery,12.394039281844009
bjih197922674,31.0,4.7,12.326356,76.619103,12.376356,76.669103,2022-03-13,17:45:00,17:50:00,Fog,Medium ,scooter ,Metropolitian ,15.0,Grocery,7.756699817828701
dulc053530132,22.0,4.5,22.311844,73.165081,22.391844,73.245081,2022-03-23,23:10:00,23:25:00,Windy,Low ,motorcycle ,Metropolitian ,16.0,Grocery,12.098893522085644
ytlh346393018,30.0,4.1,9.970717,76.285447,10.060717,76.375447,2022-02-14,21:20:00,21:35:00,Fog,Jam ,scooter ,Metropolitian ,47.0,Grocery,14.016248764498329
vcby717453404,35.0,4.9,18.546947,73.900626,18.676947,74.030626,2022-03-27,22:10:00,22:25:00,Sunny,Low ,scooter ,Metropolitian ,25.0,Grocery,19.881529993279887
npmh177002925,31.0,4.8,23.374989,85.335486,23.434989,85.395486,2022-03-26,23:45:00,23:55:00,Sunny,Low ,motorcycle ,Metropolitian ,18.0,Grocery,9.04254420895188
sqnw304854694,34.0,4.8,0.0,0.0,0.13,0.13,2022-03-25,23:40:00,23:50:00,Sandstorms,Low ,scooter ,Urban ,16.0,Grocery,20.397442775188328
zfgm384341821,38.0,4.8,11.022477,76.995667,11.082477,77.055667,2022-03-13,18:40:00,18:45:00,Fog,Medium ,motorcycle ,Metropolitian ,30.0,Grocery,9.329032119519944
kdnj390004579,38.0,4.8,0.0,0.0,0.13,0.13,2022-03-12,22:40:00,22:50:00,Cloudy,Low ,motorcycle ,Metropolitian ,27.0,Grocery,20.397442775188328
gqum219132291,32.0,4.9,26.766536,75.837333,26.826536,75.897333,2022-03-11,18:40:00,18:55:00,Windy,Medium ,van,Urban ,27.0,Grocery,8.932469105184088
lzzv584021491,20.0,4.8,26.90519,75.810753,26.91519,75.820753,2022-03-21,08:55:00,09:10:00,Windy,Low ,scooter ,Metropolitian ,11.0,Grocery,1.4880952616573853
ecob405030795,39.0,4.8,19.875522,75.367127,19.885522,75.377127,2022-02-11,09:55:00,10:00:00,Fog,Low ,motorcycle ,Metropolitian ,25.0,Grocery,1.5238965294603832
swup426487430,26.0,5.0,21.175104,72.804342,21.205104,72.834342,2022-03-15,17:25:00,17:30:00,Cloudy,Medium ,scooter ,Urban ,15.0,Grocery,4.553796163736113
oypm442675363,30.0,4.6,12.323978,76.627961,12.373978,76.677961,2022-04-05,21:10:00,21:15:00,Sunny,Jam ,motorcycle ,Metropolitian ,15.0,Grocery,7.756733554310212
uwyb916198472,26.0,4.5,17.440827,78.393391,17.450827,78.403391,2022-04-01,09:30:00,09:45:00,Sandstorms,Low ,motorcycle ,Metropolitian ,25.0,Grocery,1.5340717607689194
lbxb472128547,25.0,4.9,22.732225,75.874765,22.842225,75.984765,2022-03-27,20:30:00,20:40:00,Windy,Jam ,scooter ,Metropolitian ,17.0,Grocery,16.612285246196404
bwdr025423036,27.0,4.9,17.422819,78.449578,17.532819,78.559578,2022-03-10,18:20:00,18:30:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,28.0,Grocery,16.87340346863218
xbup331589366,28.0,4.8,23.39925,85.390464,23.50925,85.500464,2022-03-08,18:25:00,18:40:00,Sunny,Medium ,motorcycle ,Metropolitian ,22.0,Grocery,16.57522844648898
juwg528230665,36.0,4.8,0.0,0.0,0.07,0.07,2022-03-23,19:40:00,19:50:00,Stormy,Jam ,scooter ,Metropolitian ,27.0,Grocery,10.983241696284244
llvz083378557,22.0,4.8,11.008638,76.984311,11.068638,77.044311,2022-03-09,19:55:00,20:10:00,Sunny,Jam ,scooter ,Metropolitian ,17.0,Grocery,9.32924365213354
simd143212536,20.0,4.9,11.022477,76.995667,11.052477,77.025667,2022-03-21,18:35:00,18:45:00,Fog,Medium ,motorcycle ,Metropolitian ,22.0,Grocery,4.664630782215899
vrqj047443134,25.0,4.9,0.0,0.0,0.03,0.03,2022-04-05,22:00:00,22:10:00,Fog,Jam ,motorcycle ,Metropolitian ,32.0,Grocery,4.707104052532131
tmzp926684659,28.0,4.0,17.428294,78.404423,17.508294,78.484423,2022-03-25,20:30:00,20:45:00,Stormy,Jam ,motorcycle ,Metropolitian ,32.0,Grocery,12.271866644290714
nhyh509612536,20.0,4.5,19.065838,72.832658,19.195838,72.962658,2022-03-06,20:50:00,21:05:00,Sunny,Jam ,scooter ,Metropolitian ,22.0,Grocery,19.853047926026434
eeqd618069112,23.0,4.9,12.326356,76.619103,12.456356,76.749103,2022-03-16,20:25:00,20:35:00,Sunny,Jam ,scooter ,Metropolitian ,22.0,Grocery,20.16593954205366
wrsu169527134,39.0,4.1,0.0,0.0,0.07,0.07,2022-03-10,19:35:00,19:45:00,Stormy,Jam ,scooter ,Metropolitian ,43.0,Grocery,10.983241696284244
qiix331826049,30.0,4.2,22.744648,75.894377,22.834648,75.984377,2022-03-04,18:55:00,19:00:00,Cloudy,Medium ,scooter ,Metropolitian ,40.0,Grocery,13.591761495896126
uscb585258172,21.0,4.9,12.972532,77.608179,13.052532,77.688179,2022-03-06,22:15:00,22:20:00,Stormy,Low ,van,Metropolitian ,18.0,Grocery,12.395324662564255
kcku702290706,30.0,4.3,17.440827,78.393391,17.450827,78.403391,2022-03-01,08:30:00,08:45:00,Windy,Low ,motorcycle ,Urban ,22.0,Grocery,1.5340717607689194
imka775243631,32.0,4.7,22.311358,73.164798,22.371358,73.224798,2022-03-24,18:25:00,18:30:00,Cloudy,Medium ,motorcycle ,Metropolitian ,16.0,Grocery,9.07447898190687
hdfp873360113,33.0,3.9,26.913726,75.75282,27.043726,75.88282,2022-03-04,21:30:00,21:35:00,Sandstorms,Jam ,scooter ,Metropolitian ,44.0,Grocery,19.340128268587073
ylez272133561,31.0,4.0,19.221315,72.862381,19.281315,72.922381,2022-03-03,19:10:00,19:20:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,33.0,Grocery,9.1598473686937
eyrp487824561,26.0,4.6,19.254567,72.848923,19.324567,72.918923,2022-03-12,19:25:00,19:40:00,Stormy,Jam ,scooter ,Metropolitian ,27.0,Grocery,10.685336296839141
mlne720701575,31.0,4.3,18.994237,72.825553,19.064237,72.895553,2022-03-06,20:55:00,21:00:00,Stormy,Jam ,scooter ,Metropolitian ,32.0,Grocery,10.693136840484298
atgm830276672,27.0,4.6,0.0,0.0,0.05,0.05,2022-02-13,19:20:00,19:30:00,Stormy,Jam ,motorcycle ,Urban ,23.0,Grocery,7.845173108613388
pdjt800642635,29.0,4.9,12.323978,76.627961,12.373978,76.677961,2022-03-15,21:50:00,21:55:00,Stormy,Jam ,van,Urban ,18.0,Grocery,7.756733554310212
mhds970348694,21.0,4.1,17.438263,78.397865,17.508263,78.467865,2022-03-12,18:10:00,18:15:00,Windy,Medium ,motorcycle ,Metropolitian ,37.0,Grocery,10.737746566804859
vgzw193823971,22.0,4.7,26.905287,75.794592,26.995287,75.884592,2022-03-25,22:10:00,22:25:00,Sunny,Low ,van,Metropolitian ,37.0,Grocery,13.39078871429458
vqzw558111953,37.0,4.9,23.39925,85.390464,23.41925,85.410464,2022-03-30,08:45:00,08:50:00,Windy,Low ,scooter ,Metropolitian ,23.0,Grocery,3.014138004074559
debs140502380,27.0,4.9,25.454697,81.834492,25.504697,81.884492,2022-02-15,18:10:00,18:20:00,Fog,Medium ,scooter ,Metropolitian ,14.0,Grocery,7.4805507497587564
byrz940148885,34.0,4.6,18.994237,72.825553,19.054237,72.885553,2022-04-05,19:35:00,19:40:00,Fog,Jam ,motorcycle ,Metropolitian ,34.0,Grocery,9.16567358092004
hkms609937162,35.0,4.7,12.323994,76.626167,12.363994,76.666167,2022-03-11,14:40:00,14:50:00,Fog,High ,scooter ,Metropolitian ,25.0,Grocery,6.205443433899008
mnbm033870824,36.0,4.7,22.753839,75.897429,22.773839,75.917429,2022-03-07,09:00:00,09:10:00,Sunny,Low ,motorcycle ,Metropolitian ,29.0,Grocery,3.0206490444019702
unwu423657976,32.0,4.6,9.959778,76.296106,9.979778,76.316106,2022-02-13,09:45:00,10:00:00,Windy,Low ,scooter ,Metropolitian ,29.0,Grocery,3.1149344622620894
dval316706811,22.0,4.7,22.727021,75.884167,22.857021,76.014167,2022-03-31,22:55:00,23:10:00,Windy,Low ,motorcycle ,Metropolitian ,20.0,Grocery,19.632388800581232
oakr436162667,26.0,3.9,19.065838,72.832658,19.115838,72.882658,2022-03-28,21:55:00,22:00:00,Sunny,Jam ,motorcycle ,Urban ,40.0,Grocery,7.636642780345835
upuq670018647,21.0,4.9,21.149834,72.778666,21.239834,72.868666,2022-03-29,19:00:00,19:15:00,Cloudy,Medium ,scooter ,Urban ,34.0,Grocery,13.661188213249718
kves414755289,29.0,4.5,18.55144,73.804855,18.68144,73.934855,2022-03-31,22:35:00,22:40:00,Cloudy,Low ,motorcycle ,Metropolitian ,24.0,Grocery,19.88128642012534
